bioguide,ticker,date,sense
E000296,HACK,2017-09-26,Sale
E000296,HASI,2016-12-30,Purchase
E000296,HPE,2016-12-30,Purchase
E000296,HPE,2017-09-26,Sale
E000296,MGU,2016-12-30,Purchase
E000296,NGLS$A,2017-10-20,Purchase
E000296,NOK,2017-05-23,Purchase
E000296,TDG,2017-10-20,Purchase
F000450,APTS,2017-11-15,Purchase
F000450,ARLP,2016-12-21,Purchase
F000450,ARLP,2017-03-09,Sale
F000450,BGS,2017-03-16,Sale
F000450,EPD,2017-07-24,Purchase
F000450,ERIE,2017-03-28,Sale
F000450,ETP,2017-02-15,Purchase
F000450,ETP,2017-02-16,Purchase
F000450,ETP,2017-08-01,Sale
F000450,FTR,2017-02-28,Purchase
F000450,HBI,2016-12-13,Sale
F000450,HSY,2017-09-20,Sale
F000450,IDT,2017-11-15,Sale
F000450,MO,2017-09-20,Sale
F000450,MRK,2017-03-17,Purchase
F000450,MRK,2017-10-11,Purchase
F000450,MRK,2017-11-21,Sale
F000450,MRLN,2017-11-16,Sale
F000450,NUE,2017-11-15,Sale
F000450,PBA,2017-09-20,Purchase
F000450,PBA,2017-10-20,Purchase
F000450,PBA,2017-11-01,Exchange
F000450,PEGI,2017-02-28,Purchase
F000450,PEGI,2017-03-01,Purchase
F000450,PEGI,2017-08-08,Purchase
F000450,PEGI,2017-09-22,Purchase
F000450,PEGI,2017-11-01,Purchase
F000450,RAS,2017-03-06,Purchase
F000450,SDOG,2017-03-21,Purchase
F000450,SPH,2016-12-09,Sale
F000450,UVV,2017-02-09,Sale
F000450,UVV,2017-06-14,Sale
F000450,VGR,2017-03-02,Sale
F000450,VOT,2016-12-09,Sale
F000461,AAPL,2016-12-21,Sale
F000461,AAPL,2017-02-03,Sale
F000461,AAPL,2017-03-24,Sale
F000461,ADP,2016-12-21,Sale
F000461,ADP,2017-02-03,Sale
F000461,ADP,2017-03-24,Sale
F000461,ADP,2017-04-10,Sale
F000461,ANDX,2017-08-23,Purchase
F000461,CL,2016-12-21,Sale
F000461,CL,2017-02-03,Sale
F000461,CL,2017-03-24,Sale
F000461,COH,2016-12-21,Sale
F000461,COH,2017-02-03,Sale
F000461,COH,2017-03-13,Purchase
F000461,COH,2017-03-24,Sale
F000461,COH,2017-04-10,Sale
F000461,COH,2017-05-08,Sale
F000461,EMR,2016-12-21,Sale
F000461,EMR,2017-02-03,Sale
F000461,EMR,2017-03-24,Sale
F000461,ENLC,2017-01-13,Purchase
F000461,EPD,2017-02-03,Purchase
F000461,EPD,2017-06-26,Sale
F000461,EPD,2017-09-26,Purchase
F000461,ETE,2017-01-13,Purchase
F000461,ETP,2017-08-14,Sale
F000461,GIS,2016-12-14,Sale
F000461,GIS,2017-02-03,Sale
F000461,GIS,2017-03-13,Purchase
F000461,GIS,2017-03-24,Sale
F000461,II,2017-02-16,Purchase
F000461,INTC,2016-12-21,Sale
F000461,INTC,2017-02-03,Sale
F000461,INTC,2017-03-24,Sale
F000461,JNJ,2016-12-21,Sale
F000461,JNJ,2017-02-03,Sale
F000461,JNJ,2017-03-24,Sale
F000461,LMT,2016-12-21,Sale
F000461,LMT,2017-02-03,Sale
F000461,LMT,2017-03-13,Sale
F000461,LMT,2017-03-24,Sale
F000461,LMT,2017-04-10,Sale
F000461,LMT,2017-05-08,Sale
F000461,MA,2016-12-21,Sale
F000461,MA,2017-02-03,Sale
F000461,MA,2017-03-24,Sale
F000461,MA,2017-04-10,Sale
F000461,MCD,2016-12-21,Sale
F000461,MCD,2017-02-03,Sale
F000461,MCD,2017-03-13,Sale
F000461,MCD,2017-03-24,Sale
F000461,MCD,2017-04-10,Sale
F000461,MCD,2017-05-08,Sale
F000461,MMM,2016-12-21,Sale
F000461,MMM,2017-02-03,Sale
F000461,MO,2016-12-21,Sale
F000461,MO,2017-02-03,Sale
F000461,MO,2017-03-24,Sale
F000461,MO,2017-05-08,Sale
F000461,MPLX,2017-08-23,Purchase
F000461,NGL,2017-08-23,Sale
F000461,OKE,2017-02-03,Sale
F000461,OKE,2017-05-24,Purchase
F000461,OKE,2017-09-08,Sale
F000461,PAA,2017-02-03,Purchase
F000461,PAA,2017-05-24,Sale
F000461,PEP,2016-12-21,Sale
F000461,PEP,2017-02-03,Sale
F000461,PEP,2017-03-24,Sale
F000461,PEP,2017-04-10,Sale
F000461,PEP,2017-05-08,Sale
F000461,PM,2016-12-21,Sale
F000461,PM,2017-02-03,Sale
F000461,PM,2017-03-24,Sale
F000461,PM,2017-04-10,Sale
F000461,T,2016-12-21,Sale
F000461,T,2017-02-03,Sale
F000461,T,2017-03-13,Sale
F000461,T,2017-03-24,Sale
F000461,TEGP,2017-01-13,Purchase
F000461,TJX,2016-12-21,Sale
F000461,TJX,2017-02-03,Sale
F000461,TJX,2017-03-13,Purchase
F000461,TJX,2017-03-24,Sale
F000461,TJX,2017-05-08,Sale
F000461,UPS,2016-12-21,Sale
F000461,UPS,2017-02-03,Sale
F000461,UPS,2017-03-13,Purchase
F000461,UPS,2017-03-24,Sale
F000461,UPS,2017-04-10,Sale
F000461,UPS,2017-05-08,Sale
F000461,WMB,2017-01-13,Sale
F000461,WMB,2017-02-03,Purchase
F000461,WMB,2017-05-24,Sale
F000461,XOM,2016-12-21,Sale
F000461,XOM,2017-02-03,Sale
F000461,XOM,2017-03-13,Purchase
F000461,XOM,2017-03-24,Sale
F000462,ABT,2017-07-06,Sale
F000462,ABT,2017-10-04,Sale
F000462,ABT,2017-10-11,Sale
F000462,ADM,2017-05-01,Sale
F000462,ADM,2017-11-01,Purchase
F000462,APC,2017-02-01,Sale
F000462,AXP,2017-01-25,Sale
F000462,AXP,2017-05-01,Sale
F000462,AXP,2017-05-03,Sale
F000462,BSX,2017-02-01,Sale
F000462,CI,2017-11-08,Sale
F000462,COL,2017-09-11,Sale
F000462,CVS,2017-11-01,Sale
F000462,CVS,2017-11-15,Sale
F000462,CVS,2017-12-13,Sale
F000462,DD,2017-03-22,Sale
F000462,DISCK,2017-05-16,Sale
F000462,DOX,2017-01-17,Purchase
F000462,EOG,2017-09-20,Sale
F000462,ETN,2017-02-08,Purchase
F000462,ETN,2017-11-08,Purchase
F000462,FAST,2017-01-04,Sale
F000462,FDN,2017-03-21,Purchase
F000462,HIG,2017-09-11,Sale
F000462,IPGP,2017-01-06,Sale
F000462,ITW,2017-06-21,Sale
F000462,JCI,2017-03-22,Purchase
F000462,JNS,2017-05-08,Sale
F000462,JNS,2017-05-09,Sale
F000462,JPM,2017-01-11,Sale
F000462,MAT,2017-06-15,Sale
F000462,MMM,2017-06-07,Sale
F000462,MMM,2017-07-12,Sale
F000462,MMM,2017-08-21,Sale
F000462,MMM,2017-09-27,Sale
F000462,MMM,2017-11-08,Sale
F000462,MMM,2017-11-28,Sale
F000462,MRK,2017-03-08,Sale
F000462,MRK,2017-03-16,Sale
F000462,MRK,2017-03-22,Sale
F000462,MSTR,2017-06-22,Purchase
F000462,MSTR,2017-06-23,Purchase
F000462,MSTR,2017-08-21,Sale
F000462,NDAQ,2017-06-15,Sale
F000462,NOC,2017-08-21,Sale
F000462,NYCB,2017-05-02,Purchase
F000462,NYCB,2017-07-14,Sale
F000462,OMC,2017-08-28,Sale
F000462,OXY,2017-02-14,Sale
F000462,PBF,2017-11-09,Sale
F000462,PBF,2017-11-10,Sale
F000462,PFE,2017-10-25,Sale
F000462,PXD,2017-12-15,Purchase
F000462,RGC,2017-12-08,Sale
F000462,SJM,2017-05-24,Sale
F000462,SJM,2017-05-31,Sale
F000462,SPN,2017-08-23,Sale
F000462,STI,2017-05-02,Sale
F000462,STT,2017-07-12,Sale
F000462,STT,2017-09-08,Sale
F000462,SYF,2017-05-12,Sale
F000462,TMO,2017-05-10,Sale
F000462,TXN,2017-05-01,Sale
F000462,TXN,2017-05-17,Sale
F000462,TXN,2017-09-20,Sale
F000462,UNFI,2017-05-04,Sale
F000462,UNP,2017-12-06,Sale
F000462,UTX,2017-01-04,Sale
F000462,UTX,2017-02-01,Sale
F000462,VAR,2017-05-01,Sale
F000462,VZ,2016-12-21,Sale
F000462,WFC,2017-02-08,Sale
F000462,XEL,2017-11-15,Sale
G000535,BRK_B,2017-06-05,Sale
G000559,SZYM,2017-04-21,Sale
G000563,CQP,2017-12-08,Sale
H000636,GOOG,2016-11-02,Sale
H001051,ETN,2016-12-28,Sale
H001051,IBB,2016-12-28,Sale
H001051,PRGO,2017-12-05,Sale
H001051,RHHBY,2016-12-19,Purchase
H001051,SNY,2016-11-17,Sale
J000294,GOVT,2017-08-15,Purchase
J000294,IUSG,2017-08-15,Purchase
J000294,IUSV,2017-08-15,Purchase
J000294,LQD,2017-08-15,Purchase
J000294,VEA,2017-08-15,Purchase
J000295,DBEF,2017-01-05,Purchase
J000295,IBB,2017-02-17,Sale
J000295,NRF,2016-05-23,Sale
J000295,OXY,2017-06-28,Sale
J000295,PKB,2016-10-19,Purchase
J000295,PKB,2017-03-17,Purchase
J000295,PKB,2017-06-28,Purchase
J000295,QIHU,2016-07-18,Exchange
J000295,RYH,2017-03-17,Sale
J000295,VEA,2017-05-18,Purchase
J000295,XBI,2017-02-17,Purchase
K000389,44,2017-07-05,Purchase
K000389,AABA,2017-07-17,Sale
K000389,AAON,2017-03-13,Purchase
K000389,ABBV,2017-11-30,Purchase
K000389,ABT,2017-12-05,Purchase
K000389,ADEA,2017-05-02,Purchase
K000389,ADI,2017-12-05,Purchase
K000389,ADM,2017-11-28,Sale
K000389,AEPPZ,2017-05-02,Purchase
K000389,AEUA,2017-07-05,Purchase
K000389,AFA,2017-11-27,Sale
K000389,AFG,2017-05-02,Purchase
K000389,AFG,2017-07-05,Purchase
K000389,AFG,2017-08-18,Sale
K000389,AFG,2017-08-21,Sale
K000389,AFG,2017-09-22,Purchase
K000389,AFG,2017-09-25,Sale
K000389,AFG,2017-10-27,Purchase
K000389,AFG,2017-11-28,Sale
K000389,AFGB,2017-05-08,Sale
K000389,AFL,2017-02-27,Purchase
K000389,AGN,2017-01-23,Purchase
K000389,AGN,2017-08-04,Purchase
K000389,AGN1,2017-03-13,Purchase
K000389,ALGN,2017-11-30,Purchase
K000389,ALLE,2017-01-24,Purchase
K000389,AM,2017-05-04,Purchase
K000389,AMP1,2017-04-03,Purchase
K000389,AMT,2017-01-23,Sale
K000389,AMZN,2017-07-17,Purchase
K000389,AMZN,2017-08-01,Sale
K000389,AMZN,2017-08-04,Sale
K000389,AON,2017-12-05,Purchase
K000389,APTV_W,2017-11-30,Purchase
K000389,ATRN,2017-07-26,Purchase
K000389,ATRN,2017-08-14,Purchase
K000389,ATRN,2017-10-10,Purchase
K000389,AUT,2017-05-02,Purchase
K000389,AUT,2017-11-30,Purchase
K000389,AXS,2017-11-30,Purchase
K000389,AXTA,2017-11-30,Sale
K000389,AZTA,2017-02-27,Sale
K000389,AZTA,2017-04-03,Purchase
K000389,AZTA,2017-05-02,Purchase
K000389,AZTA,2017-11-30,Purchase
K000389,BAC,2017-11-28,Sale
K000389,BARZ1,2017-02-27,Sale
K000389,BARZ1,2017-11-30,Purchase
K000389,BAX,2017-02-08,Sale
K000389,BCPC,2017-02-27,Purchase
K000389,BCPC,2017-04-03,Sale
K000389,BCPC,2017-05-08,Purchase
K000389,BCPC,2017-06-12,Sale
K000389,BCPC,2017-07-17,Purchase
K000389,BCPC,2017-10-27,Purchase
K000389,BCPC,2017-11-30,Purchase
K000389,BEAS,2017-12-05,Purchase
K000389,BEN,2017-12-05,Purchase
K000389,BIIB,2017-11-30,Purchase
K000389,BKNG,2017-05-02,Purchase
K000389,BLK,2017-11-30,Purchase
K000389,BMY,2017-11-30,Purchase
K000389,BRK_B,2017-02-27,Purchase
K000389,BRK_B,2017-04-03,Sale
K000389,BRK_B,2017-06-13,Purchase
K000389,BRK_B,2017-07-05,Purchase
K000389,BRK_B,2017-07-18,Sale
K000389,BRK_B,2017-08-21,Purchase
K000389,BRK_B,2017-11-30,Purchase
K000389,CAG,2017-02-27,Purchase
K000389,CARM,2017-11-30,Purchase
K000389,CB,2017-12-05,Purchase
K000389,CELG,2017-03-13,Purchase
K000389,CFG_P_E,2017-05-02,Purchase
K000389,CHTRQ,2017-11-27,Sale
K000389,CISC,2017-07-05,Purchase
K000389,CL,2017-12-05,Purchase
K000389,CLCO,2017-12-05,Purchase
K000389,CMA,2017-12-05,Purchase
K000389,CMCSK,2017-07-05,Purchase
K000389,CMI,2017-11-28,Sale
K000389,CMS_PC,2017-07-05,Purchase
K000389,CNTY,2017-05-08,Purchase
K000389,CNTY,2017-07-17,Sale
K000389,COF,2017-12-05,Purchase
K000389,COLV,2017-08-15,Purchase
K000389,CRK,2017-01-24,Purchase
K000389,CSX,2017-10-27,Sale
K000389,CTSH,2017-08-07,Purchase
K000389,CVS,2017-11-28,Sale
K000389,CVS,2017-12-05,Purchase
K000389,CXO,2017-06-12,Sale
K000389,CXO,2017-12-05,Purchase
K000389,CYAN,2017-11-30,Purchase
K000389,CZR,2017-06-26,Purchase
K000389,C_WS_A,2017-11-30,Purchase
K000389,DALRQ,2017-05-02,Purchase
K000389,DAN,2017-02-27,Sale
K000389,DCUA,2017-05-02,Purchase
K000389,DCUB,2017-05-02,Purchase
K000389,DHI,2017-12-05,Purchase
K000389,DHR,2017-12-05,Purchase
K000389,DIS,2017-08-18,Purchase
K000389,DIS,2017-11-27,Purchase
K000389,DTY,2017-11-27,Sale
K000389,DTY,2017-11-30,Purchase
K000389,DWDP,2017-12-05,Purchase
K000389,DXLG,2017-11-27,Sale
K000389,EASTW,2017-11-30,Purchase
K000389,EDAC,2017-02-27,Purchase
K000389,EDAC,2017-05-02,Purchase
K000389,EDAC,2017-07-05,Purchase
K000389,EDAC,2017-09-25,Sale
K000389,EDAC,2017-10-27,Purchase
K000389,EDAC,2017-11-28,Purchase
K000389,EDAC,2017-11-30,Purchase
K000389,ELN,2017-08-18,Sale
K000389,ELN,2017-11-28,Sale
K000389,ELPC,2017-11-27,Sale
K000389,ENDG,2017-04-03,Sale
K000389,ENTG,2017-09-27,Sale
K000389,ENTG,2017-10-13,Sale
K000389,ENTG,2017-11-02,Sale
K000389,ENTG,2017-11-10,Sale
K000389,EPTG,2017-02-27,Sale
K000389,EQT,2017-11-28,Purchase
K000389,EQT,2017-11-30,Purchase
K000389,ESRX,2017-05-08,Purchase
K000389,ESS,2017-12-05,Purchase
K000389,EW,2017-12-05,Purchase
K000389,EXC,2017-07-05,Purchase
K000389,EXC,2017-12-05,Purchase
K000389,EXPR,2017-01-24,Purchase
K000389,FB,2017-12-05,Purchase
K000389,FDC,2017-06-26,Purchase
K000389,FI,2017-02-27,Purchase
K000389,FI,2017-04-03,Sale
K000389,FI,2017-05-02,Purchase
K000389,FI,2017-11-27,Sale
K000389,FI,2017-11-30,Purchase
K000389,FSCI,2017-08-04,Purchase
K000389,FSCI,2017-09-25,Purchase
K000389,FSCI,2017-10-24,Purchase
K000389,FSCI,2017-10-27,Sale
K000389,FSCI,2017-11-10,Purchase
K000389,FSCI,2017-11-13,Purchase
K000389,FSCI,2017-11-16,Purchase
K000389,FSCI,2017-11-17,Purchase
K000389,FSCI,2017-11-20,Purchase
K000389,FSCI,2017-11-27,Sale
K000389,FSCI,2017-11-30,Purchase
K000389,GE,2017-07-17,Purchase
K000389,GE,2017-11-28,Sale
K000389,GILD,2017-12-05,Purchase
K000389,GLFD,2017-02-27,Sale
K000389,GLFD,2017-04-03,Purchase
K000389,GLFD,2017-06-12,Sale
K000389,GLFD,2017-09-25,Sale
K000389,GLFD,2017-10-27,Purchase
K000389,GLP,2017-01-01,Sale
K000389,GOOG,2017-01-24,Purchase
K000389,GOOG,2017-05-02,Purchase
K000389,GOOG,2017-11-30,Purchase
K000389,GOOGL,2017-08-01,Purchase
K000389,GS,2017-08-23,Sale
K000389,GSBD,2017-05-11,Purchase
K000389,GWW,2017-11-30,Purchase
K000389,HAL,2017-11-28,Sale
K000389,HBI,2017-08-29,Purchase
K000389,HBI,2017-10-03,Purchase
K000389,HCA,2017-11-27,Purchase
K000389,HEN,2017-02-27,Sale
K000389,HEN,2017-11-30,Purchase
K000389,HES,2017-03-06,Sale
K000389,HES,2017-03-08,Sale
K000389,HFWA,2017-11-30,Purchase
K000389,HLT,2017-12-05,Purchase
K000389,HOLX,2017-11-28,Purchase
K000389,HPQ,2017-08-21,Sale
K000389,HPQ,2017-09-25,Purchase
K000389,HPQ,2017-10-24,Sale
K000389,HPQ,2017-11-27,Purchase
K000389,HPQ_W,2017-11-27,Purchase
K000389,HPQ_W,2017-12-05,Purchase
K000389,HSIC,2017-11-30,Purchase
K000389,ICE,2017-12-05,Purchase
K000389,IGAF,2017-11-30,Purchase
K000389,ILMN,2017-02-01,Sale
K000389,ILMN,2017-12-05,Purchase
K000389,INCY,2017-12-05,Purchase
K000389,IP,2017-11-28,Sale
K000389,IQV,2017-11-27,Purchase
K000389,ITW,2017-12-05,Purchase
K000389,JEC,2017-11-30,Purchase
K000389,JNPR,2017-12-05,Purchase
K000389,KEY,2017-11-28,Purchase
K000389,KMB_W,2017-05-02,Purchase
K000389,KMI1,2017-11-30,Purchase
K000389,KMI_W,2017-07-05,Purchase
K000389,KOSS,2017-11-30,Purchase
K000389,KR,2017-12-05,Purchase
K000389,KT,2017-02-27,Sale
K000389,KT,2017-05-02,Purchase
K000389,KT,2017-07-05,Purchase
K000389,KT,2017-07-17,Purchase
K000389,KT,2017-09-25,Sale
K000389,KT,2017-11-30,Purchase
K000389,LEN_B,2017-11-30,Purchase
K000389,LH,2017-11-30,Purchase
K000389,LLY_WD,2017-08-18,Sale
K000389,LNCB,2017-05-02,Purchase
K000389,LNCB,2017-05-08,Sale
K000389,LNCB,2017-07-17,Sale
K000389,LNCB,2017-08-18,Purchase
K000389,LNCB,2017-08-21,Purchase
K000389,LNCOQ,2017-11-30,Purchase
K000389,LSXMR,2017-11-27,Sale
K000389,LYV,2017-06-09,Sale
K000389,MAS,2017-12-05,Purchase
K000389,MDT,2017-12-05,Purchase
K000389,MET,2017-12-05,Purchase
K000389,MHK,2017-11-30,Purchase
K000389,MIAM,2017-11-30,Purchase
K000389,MNK,2017-12-05,Purchase
K000389,MO,2017-10-27,Purchase
K000389,MOS,2017-02-27,Purchase
K000389,MOS,2017-07-05,Purchase
K000389,MRK,2017-10-05,Purchase
K000389,MS,2017-04-05,Purchase
K000389,MS,2017-10-12,Purchase
K000389,MS,2017-12-05,Purchase
K000389,MTB,2017-11-30,Purchase
K000389,MU,2017-12-05,Purchase
K000389,NAIT,2017-07-17,Purchase
K000389,NAIT,2017-08-18,Sale
K000389,NFLX,2017-11-27,Sale
K000389,NI,2017-12-05,Purchase
K000389,NKE,2017-08-03,Purchase
K000389,NLSN,2017-05-08,Sale
K000389,NLY,2017-07-05,Sale
K000389,NUE,2017-12-05,Purchase
K000389,NWL,2017-11-28,Sale
K000389,OKE,2017-06-28,Sale
K000389,OKE,2017-11-28,Sale
K000389,ORCL,2017-12-05,Purchase
K000389,ORLY,2017-11-30,Purchase
K000389,OSCA,2017-02-01,Sale
K000389,OSCA,2017-02-06,Sale
K000389,OSCA,2017-02-07,Sale
K000389,OSCA,2017-02-09,Sale
K000389,OSCA,2017-02-10,Sale
K000389,OSCA,2017-02-23,Sale
K000389,OSCA,2017-03-01,Sale
K000389,OSCA,2017-03-14,Sale
K000389,OXY,2017-07-17,Sale
K000389,O_P,2017-07-05,Purchase
K000389,PCGU,2017-11-27,Purchase
K000389,PCLN,2017-02-27,Purchase
K000389,PCLN,2017-11-30,Purchase
K000389,PFE,2017-02-13,Purchase
K000389,PFE,2017-09-22,Purchase
K000389,PH,2017-08-21,Sale
K000389,PLD1,2017-11-30,Purchase
K000389,PM,2017-12-05,Purchase
K000389,PPG,2017-09-25,Sale
K000389,PPL,2017-12-05,Purchase
K000389,PRXI,2017-04-03,Purchase
K000389,PRXI,2017-11-30,Purchase
K000389,PTMK,2017-02-27,Sale
K000389,PTMK,2017-03-13,Purchase
K000389,PTMK,2017-03-14,Purchase
K000389,PTMK,2017-04-03,Purchase
K000389,PTMK,2017-05-02,Purchase
K000389,PTMK,2017-07-05,Purchase
K000389,PTMK,2017-08-02,Sale
K000389,PTMK,2017-08-03,Sale
K000389,PTMK,2017-08-04,Sale
K000389,PTMK,2017-08-07,Sale
K000389,PTMK,2017-08-10,Sale
K000389,PTMK,2017-08-11,Sale
K000389,PTMK,2017-11-30,Purchase
K000389,PYPL,2017-08-03,Sale
K000389,PYPL,2017-08-07,Sale
K000389,Q,2017-06-12,Purchase
K000389,Q,2017-07-05,Purchase
K000389,QCOM,2017-06-12,Purchase
K000389,RCL,2017-11-30,Purchase
K000389,RCM1,2017-05-02,Purchase
K000389,RCM1,2017-07-05,Purchase
K000389,RCM1,2017-07-17,Sale
K000389,RCM1,2017-08-18,Purchase
K000389,RE,2017-11-27,Sale
K000389,RED,2017-07-05,Purchase
K000389,REGCO,2017-12-05,Purchase
K000389,REGN,2017-12-05,Purchase
K000389,RF_PE,2017-05-18,Purchase
K000389,RF_PE,2017-05-19,Purchase
K000389,RF_PE,2017-05-22,Purchase
K000389,RF_PE,2017-05-24,Purchase
K000389,RHI,2017-11-30,Purchase
K000389,RMD,2017-12-05,Purchase
K000389,RMP,2017-05-04,Sale
K000389,RMP,2017-06-28,Sale
K000389,RSG,2017-12-05,Purchase
K000389,SBUX,2017-10-27,Sale
K000389,SEH,2017-09-22,Sale
K000389,SEMG,2017-06-28,Sale
K000389,SINT1,2017-11-28,Purchase
K000389,SLB,2017-10-27,Sale
K000389,SMRA,2017-05-10,Purchase
K000389,SMRA,2017-05-11,Purchase
K000389,SMRA,2017-11-27,Sale
K000389,SNPS,2017-12-05,Purchase
K000389,SO,2017-12-05,Purchase
K000389,SPG,2017-11-28,Sale
K000389,SPG,2017-12-05,Purchase
K000389,SPOR,2017-03-24,Purchase
K000389,SPOR,2017-03-30,Purchase
K000389,SQ,2017-05-02,Purchase
K000389,SRCL,2017-07-17,Sale
K000389,SREA,2017-05-10,Sale
K000389,SREA,2017-12-05,Purchase
K000389,STI_WSB,2017-11-28,Purchase
K000389,STT,2017-12-05,Purchase
K000389,STX,2017-12-05,Purchase
K000389,STZ,2017-11-30,Purchase
K000389,SWH,2017-05-02,Purchase
K000389,SWT,2017-11-30,Purchase
K000389,SYF,2017-12-05,Purchase
K000389,SYY,2017-11-30,Purchase
K000389,T,2017-10-27,Sale
K000389,TBB,2017-11-27,Purchase
K000389,TBB,2017-11-28,Purchase
K000389,TE1,2017-05-02,Purchase
K000389,TE1,2017-11-30,Purchase
K000389,TFCF,2017-05-02,Purchase
K000389,TFCF,2017-06-13,Sale
K000389,TFCF,2017-08-21,Purchase
K000389,TFCF,2017-09-25,Purchase
