doc_id,filing_type,asset_description,ticker,operation_type,transaction_date,flag_date_exemple,owner,bioguide,filing_date,annee_index
8215601,T,1st Tr MLP & ENRG,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Del Sm Cap Val A,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Mainstay Mkt I,,Purchase,2013-12-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Lazard Emg Mkts,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Danaher Corp,DHR,Purchase,2013-04-30,False,SELF,R000596,2014-05-29,2014
8215601,T,PIMCO Real Return,,Sale,2013-12-16,False,SELF,R000596,2014-05-29,2014
8215601,T,General Electric,GE,Sale,2013-04-23,False,SELF,R000596,2014-05-29,2014
8215601,T,Northrop Grumman,NOC,Partial Sale,2014-01-07,False,SELF,R000596,2014-05-29,2014
8215601,T,Annaly Cap Mgmt,,Purchase,2014-01-02,False,SELF,R000596,2014-05-29,2014
8215601,T,Southern Company,SO,Purchase,2014-01-02,False,SELF,R000596,2014-05-29,2014
8215601,T,Mack Cali Realty,,Purchase,2013-12-17,False,SELF,R000596,2014-05-29,2014
8215601,T,Mack Cali Realty,,Purchase,2013-12-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Exelon,EXC,Purchase,2013-11-08,False,SELF,R000596,2014-05-29,2014
8215601,T,Exelon,EXC,Purchase,2013-11-11,False,SELF,R000596,2014-05-29,2014
8215601,T,Dr Pepper Snapple,DPS,Purchase,2013-09-06,False,SELF,R000596,2014-05-29,2014
8215601,T,Taiwan Semiconductor,TSM,Purchase,2013-08-22,False,SELF,R000596,2014-05-29,2014
8215601,T,Express Scripts,ESRX,Purchase,2013-06-20,False,SELF,R000596,2014-05-29,2014
8215601,T,Google,GOOGL,Sale,2013-10-18,False,SELF,R000596,2014-05-29,2014
8215601,T,CR Bard,,Sale,2013-10-01,False,SELF,R000596,2014-05-29,2014
8215601,T,CR Bard,,Partial Sale,2013-09-19,False,SELF,R000596,2014-05-29,2014
8215601,T,Unilever,UL,Sale,2013-04-16,False,SELF,R000596,2014-05-29,2014
8215601,T,E-Bay,,Sale,2013-01-15,False,SELF,R000596,2014-05-29,2014
8215601,T,Dell,,Sale,2013-04-23,False,SELF,R000596,2014-05-29,2014
8215601,T,Charles Schwab New,SCHW,Partial Sale,2013-03-14,False,SELF,R000596,2014-05-29,2014
8215601,T,Foot Locker,FL,Purchase,2013-08-07,False,SELF,R000596,2014-05-29,2014
8215601,T,TimeWarner,,Sale,2013-08-14,False,SELF,R000596,2014-05-29,2014
8215601,T,Apple,AAPL,Sale,2013-06-25,False,SELF,R000596,2014-05-29,2014
8215601,T,Discover Financial,,Purchase,2013-06-06,False,SELF,R000596,2014-05-29,2014
8215601,T,McDonalds,MCD,Sale,2013-05-09,False,SELF,R000596,2014-05-29,2014
8215601,T,Johnson & Johnson,JNJ,Sale,2013-05-24,False,SELF,R000596,2014-05-29,2014
8215601,T,Agilent Technologies,A,Purchase,2013-04-23,False,SELF,R000596,2014-05-29,2014
8215601,T,Omnicare,OCR,Purchase,2013-04-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Dollar Tree,DLTR,Purchase,2013-03-26,False,SELF,R000596,2014-05-29,2014
8215601,T,Metlife,MET,Sale,2013-02-22,False,SELF,R000596,2014-05-29,2014
8215601,T,Nordstrom,JWN,Sale,2013-02-12,False,SELF,R000596,2014-05-29,2014
8215601,T,CBRE Group,CBRE,Sale,2013-01-23,False,SELF,R000596,2014-05-29,2014
8215601,T,Qualcomm,QCOM,Sale,2013-01-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Apple,AAPL,Partial Sale,2013-01-08,False,SELF,R000596,2014-05-29,2014
8215601,T,United Health Group,UNH,Sale,2013-01-08,False,SELF,R000596,2014-05-29,2014
8215601,T,Danaher Corp,DHR,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Merck & Co,MRK,Sale,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,ExxonMobil,,Sale,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Vanguard MSCI Em Mkts,,Sale,2013-09-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Vanguard MSCI Em Mkts,,Partial Sale,2013-06-17,False,SELF,R000596,2014-05-29,2014
8215601,T,Powershares Int'l Div,,Sale,2013-01-23,False,SELF,R000596,2014-05-29,2014
8215601,T,Powershares DWA Tech Lead ETF,,Sale,2013-08-14,False,SELF,R000596,2014-05-29,2014
8215601,T,Powershares DWA Tech Lead ETF,,Purchase,2013-01-31,False,SELF,R000596,2014-05-29,2014
8215601,T,Global X FTSE ASEAN 40,,Partial Sale,2013-06-26,False,SELF,R000596,2014-05-29,2014
8215601,T,AMC Networks,AMCX,Purchase,2014-01-07,False,SELF,R000596,2014-05-29,2014
8215601,T,Dollar Tree,DLTR,Sale,2014-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Agilent Technologies,A,Sale,2013-11-07,False,SELF,R000596,2014-05-29,2014
8215601,T,Danaher Corp,DHR,Sale,2013-10-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Walt Disney Co,,Purchase,2013-10-11,False,SELF,R000596,2014-05-29,2014
8215601,T,Foot Locker,FL,Sale,2013-10-22,False,SELF,R000596,2014-05-29,2014
8215601,T,CVS Caremark,CVS,Purchase,2013-10-23,False,SELF,R000596,2014-05-29,2014
8215601,T,Abbott Laboratories,ABT,Purchase,2013-09-23,False,SELF,R000596,2014-05-29,2014
8215601,T,Foot Locker,FL,Purchase,2013-08-08,False,SELF,R000596,2014-05-29,2014
8215601,T,Guggenheim S&P 500,,Sale,2013-11-05,False,SELF,R000596,2014-05-29,2014
8215601,T,Guggenheim S&P 500,,Partial Sale,2013-10-10,False,SELF,R000596,2014-05-29,2014
8215601,T,Energy Select SPDR,,Sale,2013-04-23,False,SELF,R000596,2014-05-29,2014
8215601,T,Energy Select SPDR,,Partial Sale,2013-03-06,False,SELF,R000596,2014-05-29,2014
8215601,T,Wisdomtree Tr MSCI Em Mkts Sm Cap,,Sale,2013-05-07,False,SELF,R000596,2014-05-29,2014
8215601,T,Vanguard MSCI EAFE,,Sale,2013-01-29,False,SELF,R000596,2014-05-29,2014
8215601,T,Health Care Select SPDR,XLV,Sale,2013-01-29,False,SELF,R000596,2014-05-29,2014
8215601,T,Procter & Gamble,,Purchase,2013-04-24,False,SELF,R000596,2014-05-29,2014
8215601,T,Dell,,Sale,2013-04-23,False,SELF,R000596,2014-05-29,2014
8215601,T,Unilever,UL,Sale,2013-04-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Sigma Aldrich Corp,,Purchase,2013-04-05,False,SELF,R000596,2014-05-29,2014
8215601,T,Google,GOOGL,Purchase,2013-04-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Pepsico,PEP,Purchase,2013-04-01,False,SELF,R000596,2014-05-29,2014
8215601,T,Medtronic,MDT,Purchase,2013-04-01,False,SELF,R000596,2014-05-29,2014
8215601,T,Barrick Gold Corp,GOLD,Purchase,2013-04-01,False,SELF,R000596,2014-05-29,2014
8215601,T,CVS Caremark,CVS,Purchase,2013-03-12,False,SELF,R000596,2014-05-29,2014
8215601,T,Barrick Gold Corp,GOLD,Purchase,2013-02-28,False,SELF,R000596,2014-05-29,2014
8215601,T,EBay,EBAY,Sale,2013-01-15,False,SELF,R000596,2014-05-29,2014
8215601,T,WalMart,WMT,Purchase,2013-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Pepsico,PEP,Purchase,2013-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Microsoft,MSFT,Purchase,2013-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Molson Coors Brewing,TAP,Purchase,2013-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Target Corp,TGT,Purchase,2013-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Barrick Gold Corp,GOLD,Purchase,2013-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Exelon Crop,,Purchase,2013-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Charles Schwab New,SCHW,Partial Sale,2014-01-07,False,SELF,R000596,2014-05-29,2014
8215601,T,Annaly Cap Mgmt,,Purchase,2014-01-02,False,SELF,R000596,2014-05-29,2014
8215601,T,Southern Co,SO,Purchase,2014-01-02,False,SELF,R000596,2014-05-29,2014
8215601,T,Mack Cali Realty,,Purchase,2013-12-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Exelon,EXC,Purchase,2013-11-11,False,SELF,R000596,2014-05-29,2014
8215601,T,Barrick Gold Corp,GOLD,Purchase,2013-11-08,False,SELF,R000596,2014-05-29,2014
8215601,T,Northrop Grumman,NOC,Partial Sale,2013-10-30,False,SELF,R000596,2014-05-29,2014
8215601,T,Google,GOOGL,Sale,2013-10-18,False,SELF,R000596,2014-05-29,2014
8215601,T,CR Bard,,Sale,2013-10-01,False,SELF,R000596,2014-05-29,2014
8215601,T,CR Bard,,Partial Sale,2013-09-19,False,SELF,R000596,2014-05-29,2014
8215601,T,Dr Pepper Snapple,DPS,Purchase,2013-09-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Johnson & Johnson,JNJ,Partial Sale,2013-09-12,False,SELF,R000596,2014-05-29,2014
8215601,T,Microsoft,MSFT,Partial Sale,2013-09-09,False,SELF,R000596,2014-05-29,2014
8215601,T,Charles Schwab New,SCHW,Partial Sale,2013-09-09,False,SELF,R000596,2014-05-29,2014
8215601,T,Taiwan Semiconductor,TSM,Purchase,2013-08-22,False,SELF,R000596,2014-05-29,2014
8215601,T,Express Scripts,ESRX,Purchase,2013-06-20,False,SELF,R000596,2014-05-29,2014
8215601,T,Cisco Sys,,Partial Sale,2013-06-20,False,SELF,R000596,2014-05-29,2014
8215601,T,Barrick Gold Corp,GOLD,Purchase,2013-05-22,False,SELF,R000596,2014-05-29,2014
8215601,T,1st Tr MLP & ENRG,,Purchase,2013-03-28,False,SELF,R000596,2014-05-29,2014
8215601,T,1st Tr MLP & ENRG,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,1st Eagle Global,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,DWS RReef,,Purchase,2013-03-28,False,SELF,R000596,2014-05-29,2014
8215601,T,DWS RReef,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Del Small Cap Value A,,Purchase,2013-03-28,False,SELF,R000596,2014-05-29,2014
8215601,T,Del Small Cap Value A,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Allianz NFJ,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Mainstay Mkt,,Purchase,2013-12-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Lazard Em Mkts,,Purchase,2013-03-28,False,SELF,R000596,2014-05-29,2014
8215601,T,Lazard Em Mkts,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Nuveen Santa Barbara,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Nuveen Int Dur Muni,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Nuveen All-American Muni Bond Fund,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,PIMCO Real Return,,Sale,2013-12-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Northrop Grumman,NOC,Partial Sale,2014-01-07,False,SELF,R000596,2014-05-29,2014
8215601,T,1st Tr MLP & ENRG,,Purchase,2013-03-28,False,SELF,R000596,2014-05-29,2014
8215601,T,1st Tr MLP & ENRG,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,1st Eagle Global,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,DWS RReef,,Purchase,2013-03-28,False,SELF,R000596,2014-05-29,2014
8215601,T,DWS RReef,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Del Small Cap Value A,,Purchase,2013-03-28,False,SELF,R000596,2014-05-29,2014
8215601,T,Del Small Cap Value A,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Allianz NFJ,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Mainstay Mkt,,Purchase,2013-12-16,False,SELF,R000596,2014-05-29,2014
8215601,T,DWS RReef,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Lazard Em Mkts,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Allianz NFJ,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Goldman Sachs Rising Div,,Purchase,2013-03-28,False,SELF,R000596,2014-05-29,2014
8215601,T,Goldman Sachs Rising Div,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Goldman Sachs Mid Cap Val,,Purchase,2013-03-28,False,SELF,R000596,2014-05-29,2014
8215601,T,Goldman Sachs Mid Cap Val,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,PIMCO Real Return,,Sale,2013-02-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Goldman Sachs Rising Div,,Purchase,2013-03-28,False,SELF,R000596,2014-05-29,2014
8215601,T,Goldman Sachs Rising Div,,Purchase,2013-02-27,False,SELF,R000596,2014-05-29,2014
8215601,T,Goldman Sachs Rising Div,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Goldman Sachs Mid Cap Val,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Nuveen Santa Barbara,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Nuveen Int Dur Muni,,Purchase,2013-01-03,False,SELF,R000596,2014-05-29,2014
8215601,T,Nuveen All-American Muni Bond Fund,,Sale,2013-12-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Exelon,EXC,Purchase,2013-11-11,False,SELF,R000596,2014-05-29,2014
8215601,T,Barrick Gold Corp,GOLD,Purchase,2013-11-08,False,SELF,R000596,2014-05-29,2014
8215601,T,Google,GOOGL,Sale,2013-10-18,False,SELF,R000596,2014-05-29,2014
8215601,T,CR Bard,,Sale,2013-10-01,False,SELF,R000596,2014-05-29,2014
8215601,T,CR Bard,,Partial Sale,2013-09-19,False,SELF,R000596,2014-05-29,2014
8215601,T,Dr Pepper Snapple,DPS,Purchase,2013-09-16,False,SELF,R000596,2014-05-29,2014
8215601,T,Johnson & Johnson,JNJ,Partial Sale,2013-09-12,False,SELF,R000596,2014-05-29,2014
8215601,T,Charles Schwab,SCHW,Partial Sale,2013-09-09,False,SELF,R000596,2014-05-29,2014
8215601,T,Microsoft,MSFT,Partial Sale,2013-09-09,False,SELF,R000596,2014-05-29,2014
8215601,T,Taiwan Semiconductor,TSM,Purchase,2013-08-22,False,SELF,R000596,2014-05-29,2014
8215601,T,Express Scripts,ESRX,Purchase,2013-06-20,False,SELF,R000596,2014-05-29,2014
8215601,T,Dell,,Sale,2013-04-23,False,SELF,R000596,2014-05-29,2014
8215601,T,Unilever,UL,Sale,2013-04-16,False,SELF,R000596,2014-05-29,2014
8215601,T,CVS Caremark,CVS,Purchase,2013-03-12,False,SELF,R000596,2014-05-29,2014
8215601,T,EBay,EBAY,Sale,2013-01-15,False,SELF,R000596,2014-05-29,2014
8215601,T,WalMart,WMT,Purchase,2013-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Microsoft,MSFT,Purchase,2013-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,Molson Coors Brewing,TAP,Purchase,2013-01-04,False,SELF,R000596,2014-05-29,2014
8215601,T,American Electric Power,AEP,Partial Sale,2013-03-15,False,SELF,R000596,2014-05-29,2014
8215601,T,American Electric Power,AEP,Partial Sale,2013-03-08,False,SELF,R000596,2014-05-29,2014
8215601,T,American Electric Power,AEP,Partial Sale,2013-02-25,False,SELF,R000596,2014-05-29,2014
8215601,T,Northrop Grumman,NOC,Partial Sale,2014-01-07,False,SELF,R000596,2014-05-29,2014
8215601,T,Charles Schwab,SCHW,Partial Sale,2014-01-06,False,SELF,R000596,2014-05-29,2014
8215601,T,Annaly Cap Mgmt,,Purchase,2014-01-02,False,SELF,R000596,2014-05-29,2014
8215601,T,Southern Co,SO,Purchase,2014-01-02,False,SELF,R000596,2014-05-29,2014
8215601,T,Mack Cali Realty,,Purchase,2013-12-16,False,SELF,R000596,2014-05-29,2014
8215601,T,"Interests in Richter Realty Company and Richter Realty Corp were collectively sold for $225,000 and the proceeds deposited into MS5",,Sale,2013-11-05,False,SELF,R000596,2014-05-29,2014
8215601,T,RCMP Fund LLC - Proceeds deposited to MS 5,,Sale,2013-07-22,False,SELF,R000596,2014-05-29,2014
9106603,O,Private Mortgage - William Grove,,Purchase,2014-04-02,False,SELF,C001092,2015-04-21,2014
9106603,O,"Gibraltar Industries, Inc - Stock",ROCK,Purchase,2014-05-08,False,SELF,C001092,2015-04-21,2014
9106603,O,"Gibraltar Industries, Inc - Stock",ROCK,Purchase,2014-05-15,False,SELF,C001092,2015-04-21,2014
9106603,O,"Chembio Diagnostics, Inc - Stock",CEMI,Purchase,2014-05-09,False,SELF,C001092,2015-04-21,2014
9106603,O,"Chembio Diagnostics, Inc - Stock",CEMI,Purchase,2014-05-24,False,SELF,C001092,2015-04-21,2014
9106603,O,"Eason Automation Systems, Inc - Stock",,Purchase,2014-10-03,False,SELF,C001092,2015-04-21,2014
9106603,O,"Chembio Diagnostics, Inc - Stock",CEMI,Sale,2014-10-14,False,SELF,C001092,2015-04-21,2014
9106603,O,"Chembio Diagnostics, Inc - Stock",CEMI,Sale,2014-10-27,False,SELF,C001092,2015-04-21,2014
9106603,O,Unitek Global Services - Stock,,Sale,2014-11-04,False,SELF,C001092,2015-04-21,2014
9106603,O,Patio Village Apartments LLC,,Purchase,2014-12-26,False,SELF,C001092,2015-04-21,2014
9106615,O,Vanguard TIPS Fund (Not IRA),,Purchase,2014-10-03,False,SELF,S000344,2015-05-07,2014
9106615,O,Vanguard TIPS Fund (Not IRA),,Partial Sale,2014-04-24,False,SELF,S000344,2015-05-07,2014
9106617,O,"1204 Bantam Blvd. Rockledge, FL - Bombistic Dr. #310, Cape Canaveral (50%)",,Partial Sale,2014-03-05,False,JT,P000599,2015-04-30,2014
9106795,O,Vanguard Total Stock Mkt T.Rowe Price Capital App,,Purchase,2014-11-24,False,SP,N000184,2015-05-15,2014
9106797,O,TSP Government Securities,,Partial Sale,,False,SELF,C001077,2015-05-15,2014
9106984,O,"202 Interest Travis Webb (General Partnership) (Line of Business - Commercial Real Estate Property, Fair Field, CA, 1590 Webster)",,Partial Sale,2014-06-03,False,JT,T000460,2015-05-15,2014
9106987,O,Military Collectibles,,Sale,2014-10-31,False,SELF,C001048,2015-05-15,2014
9106987,O,Military Collectibles,,Sale,2014-06-23,False,SELF,C001048,2015-05-15,2014
9106987,O,Military Collectibles,,Sale,2014-06-12,False,SELF,C001048,2015-05-15,2014
9106987,O,Mineral Collection,,Sale,2014-05-27,False,SELF,C001048,2015-05-15,2014
9106987,O,Mineral Collection,,Sale,2014-01-13,False,SELF,C001048,2015-05-15,2014
9106988,O,PIMCO Total Return,,Purchase,2014-01-13,False,SELF,D000610,2015-05-15,2014
9106988,O,PIMCO Low Duration,,Purchase,2014-01-13,False,SELF,D000610,2015-05-15,2014
9106988,O,JP Morgan Strategic Income,,Purchase,2014-01-13,False,SELF,D000610,2015-05-15,2014
9106988,O,Goldman Sachs Strategic Inc,,Purchase,2014-01-13,False,SELF,D000610,2015-05-15,2014
9106988,O,DFA Emg Mkt Core,,Purchase,2014-01-13,False,SELF,D000610,2015-05-15,2014
9106988,O,Russell 3000 Index,,Partial Sale,2014-12-11,False,SELF,D000610,2015-05-15,2014
9106988,O,Russell 3000 Index,,Partial Sale,2014-12-11,False,SELF,D000610,2015-05-15,2014
9106988,O,Russell 3000 Index,,Partial Sale,2014-11-13,False,SELF,D000610,2015-05-15,2014
9106988,O,Vanguard Short Muni,,Sale,2014-08-07,False,SELF,D000610,2015-05-15,2014
9106988,O,Vanguard Short Muni,,Partial Sale,2014-06-05,False,SELF,D000610,2015-05-15,2014
9106988,O,Vanguard LTD Term TX-Ex,,Purchase,2014-04-01,False,SELF,D000610,2015-05-15,2014
9106988,O,Thornburg LTD Term TX-Ex,,Partial Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,Russell 3000 Index,,Partial Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,Goldman Sachs Strategic Income,,Partial Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,DFA Emg Mkt Core,,Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,Powershares SP 500 High Q,,Purchase,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,IShares Enhanced US LG,,Purchase,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,T Rowe Summit Muni,,Partial Sale,2014-01-13,False,SELF,D000610,2015-05-15,2014
9106988,O,Thornburg LTD Term Income,,Purchase,2014-06-05,False,JT,D000610,2015-05-15,2014
9106988,O,Stone Ridge Reinsurance,,Purchase,2014-05-19,False,JT,D000610,2015-05-15,2014
9106988,O,S&P 400 Mid Value Index,,Partial Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,Russell 3000 Index,,Partial Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,PIMCO Unconstrained Bond,,Partial Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,PIMCO Total Return,,Partial Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,JP Morgan Strategic Income,,Partial Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,DFA US Small Value,,Partial Sale,2014-03-18,False,SELF,D000610,2015-05-15,2014
9106988,O,DFA Intl Small Cap Port,,Partial Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,DFA Intl Core Equity,,Partial Sale,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,Vanguard Mega Cap 300 Index,,Purchase,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,PowerShares S&P 500 Low V,,Purchase,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,iShares MSCI USA Min Vol,,Purchase,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,Goldman Sachs Alt Equity,,Purchase,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,ASG Global Alternatives,,Purchase,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,AQR Managed Futures,,Purchase,2014-03-31,False,SELF,D000610,2015-05-15,2014
9106988,O,Russell 3000 Index,,Partial Sale,2014-01-13,False,SELF,D000610,2015-05-15,2014
9106988,O,DFA Intl Core Equity,,Partial Sale,2014-01-13,False,SELF,D000610,2015-05-15,2014
9106988,O,PIMCO Unconstrained,,Purchase,2014-01-13,False,SELF,D000610,2015-05-15,2014
9106988,O,Flexshares 5YR Target,,Purchase,2014-06-06,False,SELF,D000610,2015-05-15,2014
9106988,O,Vanguard Income,,Purchase,2014-06-04,False,SELF,D000610,2015-05-15,2014
9106988,O,Vanguard Short Term Tax Ex Provisional,,Exchange,2014-12-04,False,SELF,D000610,2015-05-15,2014
9106988,O,Vanguard Income,,Exchange,2014-11-26,False,SELF,D000610,2015-05-15,2014
9106988,O,Vanguard Conserv Growth,,Partial Sale,2014-11-26,False,SELF,D000610,2015-05-15,2014
9106988,O,Vanguard Income,,Partial Sale,2014-07-11,False,SELF,D000610,2015-05-15,2014
9106988,O,Vanguard Conserv Growth,,Partial Sale,2014-07-11,False,SELF,D000610,2015-05-15,2014
9106988,O,PowerShares S&P 500 Low,,Purchase,2014-12-01,False,SELF,D000610,2015-05-15,2014
9106988,O,iShares MSCI USA Min Vol V,,Purchase,2014-12-01,False,SELF,D000610,2015-05-15,2014
9106988,O,Russell 3000 Index,,Purchase,2014-01-01,False,SELF,D000610,2015-05-15,2014
9106988,O,DoDge & Cox Income Fund,,Purchase,2014-01-01,False,SELF,D000610,2015-05-15,2014
9106988,O,DFA Emg Mkt Core,,Purchase,2014-10-01,False,SELF,D000610,2015-05-15,2014
9106988,O,BlackRock Strategic Income,,Purchase,2014-10-01,False,SELF,D000610,2015-05-15,2014
9106988,O,PIMCO Unconstrained Bond,,Sale,2014-09-26,False,SELF,D000610,2015-05-15,2014
9106988,O,PIMCO Total Return,,Sale,2014-09-26,False,SELF,D000610,2015-05-15,2014
9106988,O,PIMCO Real Return,,Sale,2014-06-05,False,SELF,D000610,2015-05-15,2014
9106988,O,PIMCO Low Duration,,Sale,2014-06-05,False,SELF,D000610,2015-05-15,2014
9107000,O,Mega Corp Stock,,Partial Sale,,False,SELF,H001060,2015-05-15,2014
9107006,O,Apple Stock,AAPL,Sale,2014-12-03,False,SELF,J000296,2015-05-15,2014
9107006,O,Facebook Stock,FB,Purchase,2014-09-24,False,SELF,J000296,2015-05-15,2014
9107006,O,Fidelity CashFund FDRXX,,Sale,2014-05-22,False,SELF,J000296,2015-05-15,2014
9107006,O,Fidelity Focus Stock Fund,,Sale,2014-12-28,False,SELF,J000296,2015-05-15,2014
9107006,O,Fidelity Value Fund,,Sale,2014-12-22,False,SELF,J000296,2015-05-15,2014
9107006,O,AMG Yacktman Focus Fund,,Sale,2014-01-27,False,SELF,J000296,2015-05-15,2014
9107006,O,Oakmark Equity & Income Fund,,Sale,2014-01-27,False,SELF,J000296,2015-05-15,2014
9107006,O,Bank of America Stock,BAC,Sale,2014-01-27,False,SELF,J000296,2015-05-15,2014
9107006,O,Apple Stock,AAPL,Partial Sale,2014-01-27,False,SELF,J000296,2015-05-15,2014
9107007,O,Loomis Sayles Inv. Grade BD FD CLA,,Purchase,2014-11-21,False,SP,G000289,2015-05-15,2014
9107007,O,Loomis Sayles Strategic Income Fund Class A,,Purchase,2014-11-21,False,SP,G000289,2015-05-15,2014
9107007,O,Columbia Convertible Sec. Fund. Inv. A,,Purchase,2014-11-21,False,SP,G000289,2015-05-15,2014
9107007,O,Rowan Equity Spectrum Fund Inv. A,,Purchase,2014-11-25,False,SP,G000289,2015-05-15,2014
9107007,O,Prudential Global Real Estate Fund CLA,,Purchase,2014-11-25,False,SP,G000289,2015-05-15,2014
9107007,O,"Prudential Jennison Natural Resources, Inc. A",,Purchase,2014-11-25,False,SP,G000289,2015-05-15,2014
9107007,O,Loomis Sayles Strategic Income Fund Class C,,Sale,2014-11-20,False,SP,G000289,2015-05-15,2014
9107007,O,Calamos Convertible FDC/C,,Sale,2014-11-20,False,SP,G000289,2015-05-15,2014
9107007,O,Pioneer Global High Yield Fund CLC,,Sale,2014-11-20,False,SP,G000289,2015-05-15,2014
9107007,O,Loomis Sayles Investment Grade Bond Fund FDC/C,,Sale,2014-11-20,False,SP,G000289,2015-05-15,2014
9107007,O,RGC Resources stock,,Partial Sale,,False,SELF,G000289,2015-05-15,2014
9107007,O,Suffolk VA RFDC B/V Bond,,Sale,2014-09-24,False,JT,G000289,2015-05-15,2014
9107011,O,"El Dorado Arizona Farms LLC, 420 N. 44th St, Suite 100, Phoenix AZ 85008",,Partial Sale,2014-02-05,False,SELF,Y000033,2015-05-15,2014
9107013,O,Sheridan - Rentals - Lemar Willette,,Partial Sale,,False,SELF,S001183,2015-05-15,2014
9107015,O,Conoco Phillips Stock,COP,Partial Sale,2014-03-05,False,SP,S001165,2015-05-15,2014
9107021,O,WSNG-USNG (Mega Corp Stock),,Sale,2014-01-06,False,SELF,G000548,2015-05-14,2014
