doc_id,nous,semaine1,delta
20000022,2,2,0
20001575,7,7,0
20001602,3,3,0
20000754,1,1,0
20001612,1,1,0
20001654,1,1,0
20001747,2,2,0
20001781,1,1,0
20001787,1,1,0
20001811,2,2,0
20001831,1,1,0
20000612,1,1,0
20001832,1,1,0
20001065,2,2,0
20000605,1,1,0
20001844,2,2,0
20000790,1,1,0
20001540,1,1,0
20001525,1,1,0
20001507,5,5,0
20001082,1,1,0
20001087,2,2,0
20000967,1,1,0
20001104,1,1,0
20001114,1,1,0
20001217,2,2,0
20001259,1,1,0
20000567,2,2,0
20001261,1,1,0
20001270,1,1,0
20001271,3,3,0
20001352,1,1,0
20000868,1,1,0
20001378,1,1,0
20001386,1,1,0
20001402,1,1,0
20001269,3,3,0
20001919,2,2,0
20001843,2,2,0
20002095,1,1,0
20002072,4,4,0
20001925,1,1,0
20000284,1,1,0
20002126,1,1,0
20002133,1,1,0
20002178,2,2,0
20000168,1,1,0
20002063,2,2,0
20002184,1,1,0
20000085,1,1,0
20000083,1,1,0
20000082,6,6,0
20000077,1,1,0
20002236,5,5,0
20000032,1,1,0
20002247,2,2,0
20000134,1,1,0
20000318,4,4,0
20001015,2,2,0
20002022,1,1,0
20000409,1,1,0
20002038,3,3,0
20001977,1,1,0
20001983,1,1,0
20001992,1,1,0
20000453,2,2,0
20002020,1,1,0
20001934,1,1,0
20001965,1,1,0
20001876,1,0,1
20002233,1,0,1
20001109,1,0,1
20001883,1,0,1
20001101,1,0,1
20002237,1,0,1
20001932,1,0,1
20001899,1,0,1
20002230,2,1,1
20001644,2,1,1
20002212,1,0,1
20001347,1,0,1
20002141,1,0,1
20001537,1,0,1
20001777,1,0,1
20001568,1,0,1
20001769,1,0,1
20002034,2,1,1
20001673,1,0,1
20001609,2,1,1
20001655,1,0,1
20001619,2,1,1
20002214,2,1,1
20001928,1,0,1
20001350,7,6,1
20002288,3,2,1
20000717,1,0,1
20000922,4,3,1
20000757,1,0,1
20000998,2,1,1
20000034,1,0,1
20000709,1,0,1
20000317,1,0,1
20000889,1,0,1
20000780,1,0,1
20000933,1,0,1
20000800,1,0,1
20000959,1,0,1
20000626,1,0,1
20000741,1,0,1
20000815,1,0,1
20000394,1,0,1
20000087,1,0,1
20000598,1,0,1
20000587,10,9,1
20000162,1,0,1
20000228,1,0,1
20000753,2,0,2
20002179,2,0,2
20001597,5,3,2
20000813,3,1,2
20001572,2,0,2
20002132,2,0,2
20001503,2,0,2
20001614,10,8,2
20001482,11,9,2
20001484,2,0,2
20000710,2,0,2
20001622,14,12,2
20002031,2,0,2
20000473,2,0,2
20000495,3,1,2
20001915,2,0,2
20001885,2,0,2
20000599,3,1,2
20001837,2,0,2
20001827,5,3,2
20001621,4,2,2
20001826,10,8,2
20000629,2,0,2
20000684,2,0,2
20000708,6,4,2
20001669,2,0,2
20001668,2,0,2
20001663,2,0,2
20001428,2,0,2
20002073,2,0,2
20000621,2,0,2
20001409,2,0,2
20001526,3,1,2
20000927,3,1,2
20001225,5,3,2
20001237,3,1,2
20001244,2,0,2
20001250,2,0,2
20000987,2,0,2
20001179,2,0,2
20002262,4,2,2
20002217,7,5,2
20002281,3,1,2
20001219,2,0,2
20000858,2,0,2
20001312,2,0,2
20000864,2,0,2
20002188,2,0,2
20000404,5,2,3
20001674,3,0,3
20001111,12,9,3
20001991,10,7,3
20000910,3,0,3
20001601,18,15,3
20000826,3,0,3
20001081,3,0,3
20000981,3,0,3
20001469,10,7,3
20002146,3,0,3
20001067,6,3,3
20000501,3,0,3
20001024,8,5,3
20001820,3,0,3
20001099,4,0,4
20001990,11,7,4
20000325,4,0,4
20002039,6,2,4
20001882,8,4,4
20000400,5,1,4
20001407,4,0,4
20001146,4,0,4
20001809,8,4,4
20001406,4,0,4
20001466,6,2,4
20002287,4,0,4
20001226,4,0,4
20001523,4,0,4
20001268,4,0,4
20000758,7,3,4
20002238,6,2,4
20001223,8,3,5
20000229,19,14,5
20001017,6,1,5
20001019,5,0,5
20001056,5,0,5
20001849,7,2,5
20000923,15,10,5
20000237,16,11,5
20001995,5,0,5
20002239,8,3,5
20001247,10,5,5
20001110,7,2,5
20001059,7,1,6
20002106,11,5,6
20001112,7,1,6
20000742,6,0,6
20001516,15,9,6
20001308,6,0,6
20001963,9,3,6
20001274,8,2,6
20001851,9,3,6
20000420,10,4,6
20000406,17,11,6
20001090,6,0,6
20000945,7,1,6
20001643,6,0,6
20001671,9,2,7
20000287,13,6,7
20000863,17,10,7
