year,ft,doc_id,last,first,date,ptype,tk,amount,asset
2014,T,10004256,Cantor,Eric Ivan,01/16/2014,P,LEO,"$1,001 - $15,000","Dreyfus Strategic Municipals, Inc. (LEO)"
2014,T,10004256,Cantor,Eric Ivan,01/16/2014,P,EMB,"$15,001 - $50,000","iShares J,P. Morgan USD Emerging Markets Bond ETF (EMB)"
2014,T,10004256,Cantor,Eric Ivan,01/16/2014,P,MOO,"$1,001 - $15,000",Market Vectors Agribusiness ETF (MOO)
2014,T,10004256,Cantor,Eric Ivan,01/16/2014,P,PSEC,"$1,001 - $15,000",Prospect Capital Corporation (PSEC)
2014,T,10004256,Cantor,Eric Ivan,01/16/2014,P,SRLN,"$15,001 - $50,000",SPDR Blackstone GSO Senior Loan ETF (SRLN)
2014,T,10004256,Cantor,Eric Ivan,01/16/2014,P,XME,"$15,001 - $50,000",SPDR S&P Metals & Mining ETF (XME)
2014,T,10004256,Cantor,Eric Ivan,01/16/2014,P,DGS,"$1,001 - $15,000",WisdomTree Emerging Market SmallCap Fund (DGS)
2014,O,10005254,Murphy,Tim,04/21/2014,S,ARTVX,"$1,001 - $15,000","S $1,001 - $15,000 Nanette Missig IRA ⇒ Artisan Small Value (ARTVX)"
2014,O,10005254,Murphy,Tim,10/27/2014,S,FINSX,"$1,001 - $15,000","P $1,001 - $15,000 Nanette Missig IRA ⇒ Fidelity Adv New Insights (FINSX)"
2014,O,10005254,Murphy,Tim,10/27/2014,P,LSBDX,"$1,001 - $15,000",Nanette Missig IRA ⇒ Loomis Sayles Bond (LSBDX)
2014,O,10005254,Murphy,Tim,04/21/2014,P,OAKIX,"$1,001 - $15,000",Nanette Missig IRA ⇒ Oakmark International (OAKIX)
2014,O,10005254,Murphy,Tim,04/21/2014,P,PTTPX,"$1,001 - $15,000",Nanette Missig IRA ⇒ PIMCO Total Return (PTTPX)
2014,O,10005254,Murphy,Tim,10/27/2014,P,PTTPX,"$1,001 - $15,000",Nanette Missig IRA ⇒ PIMCO Total Return (PTTPX)
2014,O,10005254,Murphy,Tim,04/21/2014,P,PUCPX,"$1,001 - $15,000",Nanette Missig IRA ⇒ PIMCO Unconstrained Bond (PUCPX)
2014,O,10005254,Murphy,Tim,10/27/2014,S,PUCPX,"$1,001 - $15,000",Nanette Missig IRA ⇒ PIMCO Unconstrained Bond (PUCPX)
2014,O,10005254,Murphy,Tim,04/21/2014,S,SPY,"$1,001 - $15,000",Nanette Missig IRA ⇒ SPDR S&P 500 (SPY)
2014,O,10005254,Murphy,Tim,04/21/2014,P,UBVSX,"$1,001 - $15,000",Nanette Missig IRA ⇒ Undiscovered Managers (UBVSX)
2014,O,10005254,Murphy,Tim,08/25/2014,P,ARTMX,"$1,001 - $15,000",Timothy Murphy and Nanette Missig JTTEN ⇒ Artisan Mid Cap (ARTMX)
2014,O,10005254,Murphy,Tim,04/23/2014,P,TOLSX,"$1,001 - $15,000",BlackRock Strategic Income (BASIX) Timothy Murphy and Nanette Missig JTTEN ⇒ Deutsche Global Infrastructure (TOLSX)
2014,O,10005254,Murphy,Tim,08/25/2014,P,OAKIX,"$1,001 - $15,000",Timothy Murphy and Nanette Missig JTTEN ⇒ Oakmark International (OAKIX)
2014,O,10005254,Murphy,Tim,04/23/2014,P,OAKIX,"$1,001 - $15,000",Timothy Murphy and Nanette Missig JTTEN ⇒ Oakmark International (OAKIX)
2014,O,10005254,Murphy,Tim,08/25/2014,P,PTTPX,"$1,001 - $15,000",Timothy Murphy and Nanette Missig JTTEN ⇒ PIMCO Total Return (PTTPX)
2014,O,10005254,Murphy,Tim,04/23/2014,P,PUCPX,"$1,001 - $15,000",Timothy Murphy and Nanette Missig JTTEN ⇒ PIMCO Unconstrained Bond (PUCPX)
2014,O,10005254,Murphy,Tim,04/23/2014,P,PSRAX,"$1,001 - $15,000",Timothy Murphy and Nanette Missig JTTEN ⇒ Pioneer Strategic Income (PSRAX)
2014,O,10005254,Murphy,Tim,08/25/2014,P,TGINX,"$1,001 - $15,000",Timothy Murphy and Nanette Missig JTTEN ⇒ TCW Emg Mkts Income (TGINX)
2014,O,10005254,Murphy,Tim,08/25/2014,S,TGVIX,"$1,001 - $15,000",Timothy Murphy and Nanette Missig JTTEN ⇒ Thornburg International Value (TGVIX)
2014,O,10005254,Murphy,Tim,08/25/2014,P,UBVSX,"$1,001 - $15,000",Timothy Murphy and Nanette Missig JTTEN ⇒ Undiscovered Managers (UBVSX)
2014,O,10005254,Murphy,Tim,10/27/2014,P,BSIIX,"$1,001 - $15,000","P $15,001 - $50,000 Timothy Murphy IRA ⇒ BlackRock Strategic Income (BSIIX)"
2014,O,10005254,Murphy,Tim,10/27/2014,P,FRIRX,"$1,001 - $15,000",Timothy Murphy IRA ⇒ Fidelity Adv Real Estate Income (FRIRX)
2014,O,10005254,Murphy,Tim,04/21/2014,S,LSBDX,"$15,001 - $50,000",Timothy Murphy IRA ⇒ Loomis Sayles Bond (LSBDX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,P,AKRIX,"$250,001 - $500,000",SactionS Akre Focus Instl (AKRIX)
2014,O,10005281,Doggett,Lloyd,12/16/2014,P,TWCUX,"$15,001 - $50,000",American Century Ultra Inv (TWCUX)
2014,O,10005281,Doggett,Lloyd,05/28/2014,P,YAFIX,"$15,001 - $50,000",AMG Yacktman Focused (YAFIX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,S,YAFIX,"$100,001 - $250,000",AMG Yacktman Focused Fund (YAFIX)
2014,O,10005281,Doggett,Lloyd,05/28/2014,P,DFCEX,"$1,001 - $15,000",DFA Emerging Markets Core Equity (DFCEX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,P,DFCEX,"$15,001 - $50,000",DFA Emerging Markets Core Equity (DFCEX)
2014,O,10005281,Doggett,Lloyd,12/24/2014,P,DFCEX,"$100,001 - $250,000",DFA Emerging Markets Core Equity (DFCEX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,P,DFTEX,"$50,001 - $100,000",DFA Intermediate Term Extended Quality (DFTEX)
2014,O,10005281,Doggett,Lloyd,12/24/2014,P,DFTEX,"$50,001 - $100,000",DFA Intermediate Term Extended Quality (DFTEX)
2014,O,10005281,Doggett,Lloyd,05/28/2014,P,DFEOX,"$15,001 - $50,000",DFA US Core Equity (DFEOX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,P,DFSTX,"$15,001 - $50,000",DFA US Small Cap (DFSTX)
2014,O,10005281,Doggett,Lloyd,12/24/2014,P,DFSTX,"$50,001 - $100,000",DFA US Small Cap (DFSTX)
2014,O,10005281,Doggett,Lloyd,05/28/2014,P,DBLTX,"$15,001 - $50,000",DoubleLine Total Return Bond (DBLTX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,P,FEHIX,"$15,001 - $50,000",First Eagle High Yield (FEHIX)
2014,O,10005281,Doggett,Lloyd,12/24/2014,P,FEHIX,"$15,001 - $50,000","income tx. > $1,000? First Eagle High Yield (FEHIX)"
2014,O,10005281,Doggett,Lloyd,12/23/2014,P,SGOIX,"$1,001 - $15,000",First Eagle Overseas Fund (SGOIX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,S,SGOIX,"$15,001 - $50,000",First Eagle Overseas Fund (SGOIX)
2014,O,10005281,Doggett,Lloyd,05/28/2014,P,FEVIX,"$1,001 - $15,000",First Eagle US Value Fund (FEVIX)
2014,O,10005281,Doggett,Lloyd,05/29/2014,P,FEVIX,"$50,001 - $100,000",First Eagle US Value Fund (FEVIX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,S,FEVIX,"$100,001 - $250,000",First Eagle US Value Fund (FEVIX)
2014,O,10005281,Doggett,Lloyd,02/11/2014,S,FHT1Z,"$15,001 - $50,000",Franklin High Yield Tax-Free Income Fund (FHT1Z)
2014,O,10005281,Doggett,Lloyd,02/11/2014,P,FAARX,"$50,001 - $100,000",Nuveen All-American Municipal Bond Fund (FAARX)
2014,O,10005281,Doggett,Lloyd,05/29/2014,P,OAKGX,"$50,001 - $100,000",Oakmark Global (OAKGX)
2014,O,10005281,Doggett,Lloyd,12/18/2014,P,OAKIX,"$15,001 - $50,000",Oakmark International (OAKIX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,P,OAKLX,"$250,001 - $500,000",Oakmark Select (OAKLX)
2014,O,10005281,Doggett,Lloyd,02/11/2014,P,PFSIX,"$15,001 - $50,000",PIMCO Emerging Markets Full Spectrum Bond Instl Fund (PFSIX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,S,PFSIX,"$100,001 - $250,000",PIMCO Emerging Markets Full Spectrum Fund (PFSIX)
2014,O,10005281,Doggett,Lloyd,02/11/2014,P,PIMIX,"$15,001 - $50,000",PIMCO Income Fund (PIMIX)
2014,O,10005281,Doggett,Lloyd,12/23/2014,P,PIMIX,"$15,001 - $50,000",PIMCO Income Fund (PIMIX)
2014,O,10005281,Doggett,Lloyd,12/24/2014,P,PIMIX,"$50,001 - $100,000",PIMCO Income Fund (PIMIX)
2014,O,10005281,Doggett,Lloyd,02/11/2014,P,TGBAX,"$15,001 - $50,000",Templeton Global Bond (TGBAX)
2014,O,10005281,Doggett,Lloyd,05/29/2014,S,TGBAX,"$100,001 - $250,000",Templeton Global Bond (TGBAX)
2014,O,10005281,Doggett,Lloyd,05/29/2014,S,TBHDX,"$100,001 - $250,000",Tweedy Browne Worldwide High Dividend Yield Value (TBHDX)
2014,O,10005281,Doggett,Lloyd,05/28/2014,P,VWALX,"$1,001 - $15,000","Quarterly P $1,001 - $15,000 Vanguard High Yield Tax Exempt Adm (VWALX)"
2014,O,10005281,Doggett,Lloyd,12/23/2014,P,DGS,"$1,001 - $15,000",WisdomTree Emerging Small Cap Dividend (DGS)
2014,O,10005281,Doggett,Lloyd,12/27/2014,S,DLS,"$15,001 - $50,000",WisdomTree Intl Small Cap Dividend (DLS)
2014,O,10005281,Doggett,Lloyd,05/24/2014,S,DLS,"$15,001 - $50,000",WisdomTree Intl Small Cap Dividend (DLS)
2014,O,10005335,Peters,Scott H.,07/28/2014,S,ATSIX,"$1,001 - $15,000","S (partial) $15,001 - $50,000 Aston Tamro Small Cap (ATSIX)"
2014,O,10005335,Peters,Scott H.,06/10/2014,S,CSJ,"$250,001 - $500,000","(partial) $100,001 - $250,000 Ishares TR Bond (CSJ)"
2014,O,10005335,Peters,Scott H.,06/10/2014,P,CSJ,"$500,001 - $1,000,000",Ishares TR Bond (CSJ)
2014,O,10005335,Peters,Scott H.,01/14/2014,S,MUNIZ,"$100,001 - $250,000","12/5/2014 P $15,001 - $50,000 ISI Managed Muni Fund (MUNIZ)"
2014,O,10005335,Peters,Scott H.,08/12/2014,S,JHAIX,"$15,001 - $50,000","(partial) $100,001 - $250,000 JHancock2 Glgl Absolute (JHAIX)"
2014,O,10005335,Peters,Scott H.,01/14/2014,S,LZEMX,"$50,001 - $100,000","06/4/2014 S $15,001 - $50,000 Lazard Emerging Markets Inst (LZEMX)"
2014,O,10005335,Peters,Scott H.,01/27/2014,S,LZEMX,"$15,001 - $50,000",Lazard Emerging Markets Inst (LZEMX)
2014,O,10005335,Peters,Scott H.,05/15/2014,S,LZEMX,"$1,001 - $15,000",Lazard Emerging Markets Inst (LZEMX)
2014,O,10005335,Peters,Scott H.,08/12/2014,S,MFLDX,"$100,001 - $250,000","06/4/2014 P $1,001 - $15,000 Mainstay Marketfield Fund (MFLDX)"
2014,O,10005335,Peters,Scott H.,01/14/2014,S,MAPTX,"$1,001 - $15,000",Matthews Pacific Tiger (MAPTX)
2014,O,10005335,Peters,Scott H.,12/16/2014,S,SAMBX,"$1,000,001 - $5,000,000","P $250,001 - $500,000 Ridgeworth Seix Float (SAMBX)"
2014,O,10005335,Peters,Scott H.,01/15/2014,P,SAMBX,"$100,001 - $250,000",Ridgeworth Seix Float (SAMBX)
2014,O,10005335,Peters,Scott H.,12/15/2014,S,SAMBX,"$500,001 - $1,000,000","P $250,001 - $500,000 Ridgeworth Seix Float (SAMBX)"
2014,O,10005335,Peters,Scott H.,08/13/2014,P,TYY,"$1,001 - $15,000","P $50,001 - $100,000 Tortoise Energy Capital (TYY)"
2014,O,10005335,Peters,Scott H.,04/22/2014,P,VTI,"$1,001 - $15,000","$5,000,000 Vanguard Total Stock Market (VTI)"
2014,O,10005335,Peters,Scott H.,03/24/2014,P,VTI,"$1,001 - $15,000",Vanguard Total Stock Market (VTI)
2014,O,10005335,Peters,Scott H.,05/19/2014,P,VTI,"$1,001 - $15,000","P $100,001 - $250,000 Vanguard Total Stock Market (VTI)"
2014,O,10005335,Peters,Scott H.,01/14/2014,P,VTI,"$250,001 - $500,000","(partial) $100,001 - $250,000 Vanguard Total Stock Market (VTI)"
2014,O,10005335,Peters,Scott H.,01/17/2014,P,VTI,"$1,001 - $15,000",Vanguard Total Stock Market (VTI)
2014,O,10005395,Johnson,Bill,12/10/2014,P,CBLAX,"$1,001 - $15,000",SactionS Columbia Beneficial IRA ⇒ Columbia Balanced Fund (CBLAX)
2014,O,10005395,Johnson,Bill,09/22/2014,P,AIMMA,"$1,001 - $15,000",SPS Traditional IRA ⇒ Ameriprise Insured Money Market (AIMMA)
2014,O,10005395,Johnson,Bill,09/18/2014,S,EAFAX,"$15,001 - $50,000",SPS Traditional IRA ⇒ Eaton Vance Floating Rate (EAFAX)
2014,O,10005395,Johnson,Bill,09/18/2014,P,OPPEX,"$15,001 - $50,000",SPS Traditional IRA ⇒ Oppenheimer Cap Income (OPPEX)
2014,O,10005395,Johnson,Bill,03/21/2014,P,OPPEX,"$1,001 - $15,000",SPS Traditional IRA ⇒ Oppenheimer Cap Income (OPPEX)
2014,O,10005400,DelBene,Suzan K.,09/22/2014,P,BN7Q3G8,"$15,001 - $50,000",Ozner Water (BN7Q3G8)
2014,O,10005400,DelBene,Suzan K.,11/14/2014,P,SPY,"$15,001 - $50,000",SPDR S&P 500 (SPY)
2014,O,10005400,DelBene,Suzan K.,12/29/2014,P,HEDJ,"$250,001 - $500,000",WisdomTree Europe Hedged Equity Fund (HEDJ)
2014,O,10005400,DelBene,Suzan K.,05/13/2014,P,B13WZ26,"$15,001 - $50,000",Zumtobel AG (B13WZ26)
2014,O,10005400,DelBene,Suzan K.,10/17/2014,S,B13WZ26,"$1,001 - $15,000",Zumtobel Group AG (B13WZ26)
2014,O,10005400,DelBene,Suzan K.,10/20/2014,S,B13WZ26,"$1,001 - $15,000",Zumtobel Group AG (B13WZ26)
2014,O,10005400,DelBene,Suzan K.,10/21/2014,S,B13WZ26,"$1,001 - $15,000",Zumtobel Group AG (B13WZ26)
2014,O,10005422,Barletta,Lou,07/16/2014,S,FVD,"$1,001 - $15,000","S $15,001 - $50,000 american Enterprise 7802 ⇒ First Trust VL Dividend (FVD)"
2014,O,10005422,Barletta,Lou,11/14/2014,S,SNLN,"$15,001 - $50,000",american Enterprise 7802 ⇒ Highland/iBoxx Senior Loan ETF (SNLN)
2014,O,10005422,Barletta,Lou,11/14/2014,S,BBH,"$15,001 - $50,000",american Enterprise 7802 ⇒ Market Vectors Biotech ETF (BBH)
2014,O,10005422,Barletta,Lou,12/15/2014,S,PXE,"$1,001 - $15,000",american Enterprise 7802 ⇒ PowerShares Dynamic Energy E&P (PXE)
2014,O,10005422,Barletta,Lou,12/12/2014,S,SJNK,"$1,001 - $15,000","P $1,001 - $15,000 american Enterprise 7802 ⇒ SPDR Barclays Short Term High Yield Bond ETF (SJNK)"
2014,O,10005422,Barletta,Lou,09/17/2014,S,MGV,"$15,001 - $50,000","S $1,001 - $15,000 american Enterprise 7802 ⇒ Vanguard Mega Cap Value ETF (MGV)"
2014,O,10005422,Barletta,Lou,12/15/2014,S,MLPJ,"$1,001 - $15,000",Technology Dividend Index Fund (TDIV) american Enterprise 9039 ⇒ Global X Junior MLP ETF (MLPJ)
2014,O,10005422,Barletta,Lou,08/18/2014,P,IXP,"$1,001 - $15,000",american Enterprise 9039 ⇒ iShares Global Telecom ETF (IXP)
2014,O,10005422,Barletta,Lou,06/23/2014,S,BBH,"$1,001 - $15,000","S $15,001 - $50,000 american Enterprise 9039 ⇒ Market Vectors Biotech ETF (BBH)"
2014,O,10005422,Barletta,Lou,09/25/2014,S,BBH,"$15,001 - $50,000",american Enterprise 9039 ⇒ Market Vectors Biotech ETF (BBH)
2014,O,10005422,Barletta,Lou,08/18/2014,S,SPHD,"$1,001 - $15,000","S $1,001 - $15,000 american Enterprise 9039 ⇒ PowerShares S&P 500 High Dividend Portfolio (SPHD)"
2014,O,10005422,Barletta,Lou,07/15/2014,S,FVD,"$15,001 - $50,000",american Enterprise IRa 3851 ⇒ First Trust VL Dividend (FVD)
2014,O,10005422,Barletta,Lou,08/19/2014,P,IXP,"$1,001 - $15,000",american Enterprise IRa 3851 ⇒ iShares Global Telecom ETF (IXP)
2014,O,10005422,Barletta,Lou,04/25/2014,P,VXF,"$1,001 - $15,000","P $1,001 - $15,000 american Enterprise IRa 3851 ⇒ Vanguard Extended Market ETF - DNQ (VXF)"
2014,O,10005422,Barletta,Lou,01/31/2014,S,IDV,"$1,001 - $15,000",LPL account 0930 ⇒ iShares International Select Dividend ETF (IDV)
2014,O,10005422,Barletta,Lou,01/31/2014,S,TBT,"$1,001 - $15,000",LPL account 0930 ⇒ ProShares UltraShort Lehman 20 Year Treasury (TBT)
2014,O,10005422,Barletta,Lou,01/31/2014,S,DXJ,"$15,001 - $50,000",LPL account 0930 ⇒ WisdomTree Japan Hedged Equity Fund (DXJ)
2014,O,10005442,Dent,Charles W.,12/31/2014,P,IRA,"$1,001 - $15,000","07/7/2014 S $1,001 - $15,000 SPDR S&P Dividend (IRA)"
2014,O,10005494,Hanna,Richard L.,12/22/2014,S,EEM,"$100,001 - $250,000",Investment Account ⇒ iShares MSCI Emerging Index Fund (EEM)
2014,O,10005494,Hanna,Richard L.,11/11/2014,S,EEM,"$50,001 - $100,000",Investment Account ⇒ iShares MSCI Emerging Index Fund (EEM)
2014,O,10005494,Hanna,Richard L.,05/30/2014,E,DNOW,"$1,001 - $15,000",Investment Account ⇒ NOW Inc. (DNOW)
2014,O,10005494,Hanna,Richard L.,06/27/2014,E,RYAM,"$15,001 - $50,000",Investment Account ⇒ Rayonier Advanced Materials Inc. (RYAM)
2014,O,10005494,Hanna,Richard L.,12/22/2014,S,VWO,"$100,001 - $250,000",Investment Account ⇒ Vanguard FTSE Emerging Markets ETF (VWO)
2014,O,10005494,Hanna,Richard L.,06/30/2014,S,FEDDX,"$1,001 - $15,000","Family Dollar Stores, Inc. (FDO) RHIRA ⇒ FIDELITY EMERGING MARKETS DISCOVERY FD (FEDDX)"
2014,O,10005495,Brooks,Susan W.,09/16/2014,P,BFMCX,"$15,001 - $50,000",(partial) IRa ⇒ BLaCKROCK FDS II CORE BOND PORT INSTL CLaSS (BFMCX)
2014,O,10005495,Brooks,Susan W.,05/20/2014,P,FTIXX,"$1,001 - $15,000",IRa ⇒ GOLDMaN SaCHS TR FINL SQUaRE TREaS INSTRS FD (FTIXX)
2014,O,10005495,Brooks,Susan W.,09/16/2014,P,HNVIX,"$1,001 - $15,000",IRa ⇒ HEaRTLaND GROUP INC VaLUE PLUS FD INSTL CL (HNVIX)
2014,O,10005495,Brooks,Susan W.,05/20/2014,S,HEOZX,"$1,001 - $15,000",IRa ⇒ HIGHLaND LONG/SHORT EQUITY FUND CLaSS Z (HEOZX)
2014,O,10005495,Brooks,Susan W.,05/20/2014,P,JCUIX,"$1,001 - $15,000",IRa ⇒ JOHN HaNCOCK FUNDS II aBSOLUTE RETURN CURRENCY FD CL I (JCUIX)
2014,O,10005495,Brooks,Susan W.,05/21/2014,P,JCUIX,"$1,001 - $15,000",IRa ⇒ JOHN HaNCOCK FUNDS II aBSOLUTE RETURN CURRENCY FD CL I (JCUIX)
2014,O,10005495,Brooks,Susan W.,05/20/2014,S,JPIVX,"$1,001 - $15,000",IRa ⇒ JP MORGaN TR I INTREPID VaLUE FD SELECT CL (JPIVX)
2014,O,10005495,Brooks,Susan W.,09/16/2014,P,JPIVX,"$1,001 - $15,000",IRa ⇒ JP MORGaN TR I INTREPID VaLUE FD SELECT CL (JPIVX)
2014,O,10005495,Brooks,Susan W.,09/15/2014,P,MHYIX,"$1,001 - $15,000",IRa ⇒ MaINSTaY FD HIGH YIELD CORPORaTE BD FD CL I (MHYIX)
2014,O,10005495,Brooks,Susan W.,09/15/2014,S,MEDIX,"$1,001 - $15,000",IRa ⇒ MFS SER TR X EMERGING MKTS DEBT FD CLaSS I (MEDIX)
2014,O,10005495,Brooks,Susan W.,05/20/2014,P,NLSIX,"$1,001 - $15,000",IRa ⇒ NEUBERGER BERMaN aLTERNaTIVE FDS - LONG SHORT FUND INSTL CL (NLSIX)
2014,O,10005495,Brooks,Susan W.,09/16/2014,P,ODVYX,"$1,001 - $15,000",IRa ⇒ OPPENHEIMER DEV MKTS CL Y (ODVYX)
2014,O,10005495,Brooks,Susan W.,09/15/2014,S,PTTRX,"$15,001 - $50,000",IRa ⇒ PIMCO FDS PaC INVT MGMT SER TOTaL RETURN FD INSTL CL (PTTRX)
2014,O,10005495,Brooks,Susan W.,09/15/2014,S,TGVIX,"$1,001 - $15,000",IRa ⇒ THORNBURG INTERNaTIONaL VaLUE FUND CLaSS I (TGVIX)
2014,O,10005495,Brooks,Susan W.,09/15/2014,S,TIBIX,"$1,001 - $15,000",IRa ⇒ THORNBURG INVT TR INVT INCOME BUILDER FD CL I (TIBIX)
2014,O,10005496,Rokita,Todd,04/25/2014,P,FBTCX,"$1,001 - $15,000",SactionS Investment ⇒ FIDELITY ADVISOR BIOTECHNOLOGY FUND CLASS C (FBTCX)
2014,O,10005496,Rokita,Todd,02/20/2014,P,BMDIX,"$1,001 - $15,000","(partial) $1,001 - $15,000 IRA ⇒ BAIRD MIDCAP FUND INVESTOR CLASS (BMDIX)"
2014,O,10005496,Rokita,Todd,12/22/2014,P,IEF,"$1,001 - $15,000","S $1,001 - $15,000 IRA ⇒ iShares 7-10 Year Treasury Bond ETF (IEF)"
2014,O,10005496,Rokita,Todd,08/26/2014,P,IEMG,"$1,001 - $15,000",IRA ⇒ iShares Core MSCI Emerging Markets ETF (IEMG)
2014,O,10005496,Rokita,Todd,12/22/2014,S,IEMG,"$1,001 - $15,000","S $1,001 - $15,000 IRA ⇒ iShares Core MSCI Emerging Markets ETF (IEMG)"
2014,O,10005496,Rokita,Todd,02/20/2014,S,IWP,"$1,001 - $15,000","(partial) $1,001 - $15,000 IRA ⇒ iShares Russell Midcap Growth ETF (IWP)"
2014,O,10005496,Rokita,Todd,08/26/2014,S,ICEUX,"$1,001 - $15,000","$1,001 - $15,000 IRA ⇒ MAINSTAY ICAP INTERNATIONAL FUND CLASS I (ICEUX)"
2014,O,10005496,Rokita,Todd,08/26/2014,S,EXWAX,"$1,001 - $15,000","$1,001 - $15,000 IRA ⇒ MANNING & NAPIER FD, INC. WORLD OPPORTUNITIES (EXWAX)"
2014,O,10005496,Rokita,Todd,09/29/2014,S,OOSYX,"$1,001 - $15,000","$1,001 - $15,000 IRA ⇒ OPPENHEIMER SR FLOATING RATE FD CLASS Y (OOSYX)"
2014,O,10005496,Rokita,Todd,09/23/2014,S,BWX,"$1,001 - $15,000","P $1,001 - $15,000 IRA ⇒ SPDR Barclays Intl Treasury Bd (BWX)"
2014,O,10005496,Rokita,Todd,02/20/2014,P,SPY,"$1,001 - $15,000","S $1,001 - $15,000 IRA ⇒ SPDR S&P 500 (SPY)"
2014,O,10005496,Rokita,Todd,08/27/2014,P,GMF,"$1,001 - $15,000","(partial) $1,001 - $15,000 IRA ⇒ SPDR S&P Emerging Asia Pacific ETF (GMF)"
2014,O,10005496,Rokita,Todd,08/26/2014,P,GMF,"$1,001 - $15,000",IRA ⇒ SPDR S&P Emerging Asia Pacific ETF (GMF)
2014,O,10005496,Rokita,Todd,12/22/2014,S,TPINX,"$1,001 - $15,000","(partial) $1,001 - $15,000 IRA ⇒ TEMPLETON GLOBAL BOND ADV (TPINX)"
2014,O,10005496,Rokita,Todd,08/26/2014,S,VGK,"$1,001 - $15,000",IRA ⇒ Vanguard FTSEEuropean ETF (VGK)
2014,O,10005496,Rokita,Todd,09/23/2014,P,BNDX,"$1,001 - $15,000","(partial) $1,001 - $15,000 IRA ⇒ Vanguard Total International Bond ETF (BNDX)"
2014,O,10005496,Rokita,Todd,12/22/2014,P,VTI,"$1,001 - $15,000","(partial) $1,001 - $15,000 IRA ⇒ Vanguard Total Stock Market ETF (VTI)"
2014,O,10005530,Ryan,Paul,09/22/2014,S,DJP,"$1,001 - $15,000",RYaN LIMITED PaRTNERSHIP ⇒ iPath Bloomberg Commodity Index Total Return ETN (DJP)
2014,O,10005531,Norton,Eleanor Holmes,12/16/2014,P,EIF,"$1,001 - $15,000","P $15,001 - $50,000 MERRILL LYNCH #182 ⇒ JPMorgan Large Cap (EIF)"
2014,O,10005531,Norton,Eleanor Holmes,12/15/2014,P,EIF,"$15,001 - $50,000","P $15,001 - $50,000 MERRILL LYNCH #806 ⇒ Davis NY Venture Fund (EIF)"
2014,O,10005531,Norton,Eleanor Holmes,12/24/2014,P,EIF,"$1,001 - $15,000","P $1,001 - $15,000 MERRILL LYNCH #806 ⇒ FPa Perennial Fund (EIF)"
2014,O,10005531,Norton,Eleanor Holmes,03/17/2014,S,EIF,"$1,001 - $15,000",MERRILL LYNCH #806 ⇒ FPa Perennial Fund (EIF)
2014,O,10005531,Norton,Eleanor Holmes,12/17/2014,P,EIF,"$15,001 - $50,000","P $15,001 - $50,000 MERRILL LYNCH #806 ⇒ Hartford Capital appreciation Fund (EIF)"
2014,O,10005531,Norton,Eleanor Holmes,11/14/2014,S,MMF,"$15,001 - $50,000",MERRILL LYNCH IRa ⇒ aLLIaNZ ⇒ Fixed Period account (MMF)
2014,O,10005531,Norton,Eleanor Holmes,03/14/2014,S,EIF,"$15,001 - $50,000",MERRILL LYNCH IRa ⇒ VOYa/VY (Formerly ING) ⇒ american Funds Intl (EIF)
2014,O,10005531,Norton,Eleanor Holmes,03/14/2014,P,EIF,"$50,001 - $100,000",Bond Portfolio (EIF) MERRILL LYNCH IRa ⇒ VOYa/VY (Formerly ING) ⇒ Intermediate Bond Portfolio (EIF)
2014,O,10005531,Norton,Eleanor Holmes,07/18/2014,P,EIF,"$50,001 - $100,000",MERRILL LYNCH IRa ⇒ VOYa/VY (Formerly ING) ⇒ Large Cap Growth Portfolio (S) (EIF)
2014,O,10005531,Norton,Eleanor Holmes,07/18/2014,S,EIF,"$50,001 - $100,000",MERRILL LYNCH IRa ⇒ VOYa/VY (Formerly ING) ⇒ Marsico Growth (EIF)
2014,O,10005531,Norton,Eleanor Holmes,05/16/2014,P,EIF,"$15,001 - $50,000",MERRILL LYNCH IRa ⇒ VOYa/VY (Formerly ING) ⇒ Retirement Growth (EIF)
2014,O,10005536,Thornberry,Mac,11/14/2014,P,MFD,"$1,001 - $15,000",TD Ameritrade ⇒ Macquarie/First Trust Global (MFD)
2014,O,10005577,Frankel,Lois,01/27/2014,S,OIL,"$1,001 - $15,000",Morgan Stanley IRA - X140 ⇒ Barclays Bank Plc iPath Exchange Traded Notes Linked to Goldman Sachs Crude Oil Total Return (OIL)
2014,O,10005577,Frankel,Lois,03/17/2014,P,KMR,"$1,001 - $15,000","Morgan Stanley IRA - X140 ⇒ Kinder Morgan Management, LLC (KMR)"
2014,O,10005577,Frankel,Lois,04/30/2014,S,DXJ,"$1,001 - $15,000",Morgan Stanley IRA - X140 ⇒ WisdomTree Japan Hedged Equity Fund (DXJ)
2014,O,10005577,Frankel,Lois,02/27/2014,P,CMCSK,"$1,001 - $15,000",Morgan Stanley IRA - X141 ⇒ Comcast Corporation - Class A Special (CMCSK)
